model,selector,method,mase_ratio,mase_change_pct,flops_saved_pct,harm5_pct,coverage_pct,n_cells,n_instances,source,on_selector_pareto,on_union_pareto
Chronos2-Small,ExtraTrees,dense_074,1.2100653072722696,21.00653072722696,93.96108651728522,42.28604002902077,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_075,1.2189122831288484,21.891228312884834,94.1112422972468,42.86645537511524,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_076,1.227529304926914,22.752930492691405,94.2404895417373,43.44332495076834,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_077,1.2374578970217456,23.74578970217456,94.36354949973229,43.94136932199414,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_078,1.2417196355456104,24.17196355456104,94.4850138290302,44.3597702340754,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_079,1.2505737928383918,25.057379283839175,94.59635119313737,44.72416633481892,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_080,1.2601456581770072,26.01456581770072,94.69916076142468,45.04137641353502,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_081,1.2673150153787733,26.731501537877335,94.80443141636938,45.381224872761386,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_082,1.2800095651742955,28.000956517429554,94.90736966186759,45.680978850843076,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_084,1.3002579616616137,30.025796166161367,95.10458376695647,46.0178270427729,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_085,1.3124733328348186,31.247333283481858,95.19715587547218,46.16484014030341,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_087,1.3272159943352466,32.72159943352466,95.36256921298089,46.49950631965393,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_088,1.3310948926880863,33.10948926880863,95.4404302324273,46.69125067506014,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_089,1.339106812196709,33.91068121967089,95.51737462608097,46.87617624115603,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_090,1.3481754059071689,34.81754059071689,95.58936375802196,47.10419655569314,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_091,1.3568561350839656,35.685613508396564,95.6567887135519,47.31230600544412,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_092,1.3672531722059555,36.72531722059556,95.72085996447093,47.53214377280885,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_093,1.3778172767066672,37.78172767066672,95.77560880258432,47.7503450307391,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_094,1.3869261005178244,38.69261005178244,95.82088059264082,47.93036106853156,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_095,1.3998448213227868,39.98448213227868,95.85970833976411,48.080101681786196,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_096,1.4094924009520255,40.949240095202555,95.89222870054024,48.216477467992604,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_097,1.4208415991691579,42.08415991691579,95.91995628855163,48.35776278250244,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_098,1.4352381160172056,43.52381160172057,95.94487430737007,48.50668514103984,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_099,1.4369341316725035,43.69341316725035,95.96694873466198,48.644151933535895,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_100,1.437965952106384,43.79659521063839,95.97973119489981,48.711248820349454,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,ExtraTrees,dense_101,1.4427335260644474,44.27335260644474,95.98466074669423,48.782436980749196,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_015,1.0122470260126146,1.2247026012614626,74.1888839577619,11.330373069600746,48.23229705919255,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_016,1.0152526525609107,1.5252652560910684,76.78837299119976,12.071711843418777,48.23229705919255,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_017,1.0154223910040376,1.5422391004037639,76.93979903522194,12.082621906315289,48.23229705919255,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_019,1.0179265876014039,1.7926587601403865,78.67912382757993,12.435562441017472,48.23229705919255,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_030,1.0295337670830083,2.9533767083008255,85.46495801397514,19.913319550287206,76.8242988920831,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_038,1.075967391161301,7.596739116130102,89.9911786827858,29.55508763508022,83.98075464905055,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_048,1.130067425169449,13.006742516944891,93.03902175016002,36.68181347065465,89.06184369152889,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_049,1.1376127029499714,13.761270294997141,93.17228694633869,39.032659273280714,93.99346487232499,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_050,1.1404094835456338,14.040948354563376,93.30084130796574,39.467698031279156,94.51523863035071,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_051,1.147764064304728,14.7764064304728,93.36459917511876,40.17712487112488,95.86699542322862,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_053,1.2011298653603106,20.112986536031062,93.92121289181902,42.638435060578125,95.87108669681481,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_054,1.210770966357018,21.077096635701807,93.98668739492958,42.74098965180534,95.87108669681481,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_061,1.2850269955540787,28.502699555407872,95.04550718064631,45.50969086336783,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_063,1.3175424137395266,31.754241373952663,95.31369229003191,46.42913641397143,95.87135944838721,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_065,1.324587182935457,32.458718293545694,95.35751654472602,46.790532247418405,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Small,Depth-8 tree,dense_072,1.4427335260644474,44.27335260644474,95.98466074669423,48.782436980749196,95.87163219995963,97,366634,logs/experiments/master_recompute/context_selection_reviewer_followups/selector_pareto/compact_dense/chronos2_small/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_007,0.9995164157112706,-0.04835842887294106,17.841759192172425,1.2846038456293467,27.1564162007364,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_008,0.9996918099243742,-0.03081900756257694,21.680363632820242,1.8456293467884903,30.662484658393563,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_009,0.9999670172107519,-0.003298278924812603,25.464028753118505,2.4802945588435836,33.603981999181784,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_013,1.0002455976757352,0.024559767573517632,38.141682706731295,4.684849311332333,39.57970816855312,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_014,1.0003026592737307,0.03026592737307432,40.68524783394813,5.209054957043502,40.45438429019501,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_016,1.0003567220554437,0.03567220554436812,45.745002584156595,6.07036683485613,42.16773489704077,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_017,1.0007137364452992,0.07137364452991513,48.00316974746329,6.577389881358243,43.13650620482749,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_020,1.0007223277257244,0.07223277257244476,54.083979824269754,7.854629755897995,46.01118232646939,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_021,1.0012043905776418,0.12043905776417674,55.88155485813061,8.328924042001908,47.03559252693304,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_022,1.0020371841847435,0.20371841847435235,57.67519305222044,8.853675167053048,48.31119596345289,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_023,1.0024664218786377,0.2466421878637659,59.41762160617188,9.349788626755762,49.654166098459015,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_024,1.0029407243829351,0.29407243829351337,60.97627658296317,9.823537433519705,50.947770353197875,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_026,1.0040334533129258,0.40334533129258165,64.07627583144246,11.039683621982817,53.466248465839364,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_027,1.00566291013152,0.5662910131519983,65.47693223944826,11.63343788354016,54.61475521614619,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_028,1.00749916544403,0.7499165444029954,66.8112497594597,12.253647893086049,55.729714987044865,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_029,1.0081608009149787,0.8160800914978728,68.1373436674812,12.892404200190919,56.88122187372153,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_030,1.0098554005061775,0.9855400506177503,69.3283609704325,13.47306695758898,57.92445111141416,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_031,1.0115382755289144,1.15382755289144,70.44609819507089,14.040638210827765,58.9690440474567,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_032,1.0126669857348898,1.266698573488978,71.57234051694647,14.640665484794763,60.025092049638616,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_033,1.0135135273579894,1.3513527357989386,72.61925087734515,15.168689485885722,61.015137051684164,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_034,1.015334678360979,1.5334678360978904,73.63614330661437,15.641074594299742,61.96645302059185,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_036,1.0198720705979178,1.9872070597917846,75.44223800089559,16.531569616800766,63.60752761489159,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_037,1.0203586485822125,2.035864858221248,76.30640566601592,16.948861311877813,64.40038183553798,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_038,1.0218938859500437,2.189388595004371,77.15134635336254,17.360970953225145,65.18669030410473,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_039,1.0229283219895657,2.2928321989565736,77.96446713130752,17.810991408700396,65.98881767353062,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_040,1.023082840729699,2.3082840729699017,78.70599944179476,18.204282012818766,66.76612573298786,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_044,1.0327674799009325,3.276747990093254,81.39894703964836,20.363561980090005,69.55734351561435,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_045,1.0342934531015056,3.4293453101505555,82.00866959759729,21.01050047729442,70.23182871948725,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_046,1.0359358456489012,3.5935845648901177,82.64650122691862,21.72671485067503,70.9379517250784,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_047,1.0381809783331881,3.818097833318812,83.24673991529646,22.42220100913678,71.64052911495978,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_048,1.0390133352469304,3.9013335246930403,83.81844927853696,23.151234147006683,72.33574253375153,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_049,1.0395577840703865,3.955778407038646,84.3244088283614,23.75017046229374,72.96740760943679,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_050,1.0416217056602497,4.16217056602497,84.84598943352759,24.42765580253648,73.67816718941769,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_051,1.0436452615939604,4.364526159396043,85.35233213385604,25.16050729578617,74.37228964952952,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_052,1.045978791760742,4.597879176074193,85.82517665498004,25.86690304104732,75.10705032046911,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_053,1.0508221534408224,5.0822153440822415,86.28797162296968,26.622119187235782,75.8289922269194,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_054,1.0544225151000648,5.442251510006479,86.72749866458109,27.317605345697533,76.53920632756034,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_055,1.0551534397638798,5.515343976387976,87.16108130992876,28.112914223373792,77.27069412246011,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_056,1.0595136419885953,5.951364198859532,87.59645567059479,28.899768171280517,78.00109095867994,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_057,1.0617201402474687,6.172014024746875,87.99563313351307,29.651711441429157,78.70557752625119,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_058,1.0664183987345033,6.641839873450328,88.38447655870992,30.473203327423974,79.43106504841128,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_059,1.0717724344663044,7.177243446630444,88.77919094616948,31.201690985953906,80.14209736806218,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_060,1.0735594017543206,7.355940175432063,89.13924644725573,31.79544524751125,80.81221873721532,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_061,1.0743349028920488,7.43349028920488,89.46958618348795,32.50784126551206,81.42997408973135,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_062,1.0788934532004304,7.88934532004304,89.78532293049463,33.17114414291559,82.04772944224737,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_063,1.08282208184203,8.282208184203,90.0955079478567,33.80035456157098,82.66575753443338,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_064,1.0862646363033608,8.62646363033608,90.38836326144327,34.445111141415516,83.29878630846856,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_065,1.0937741283885705,9.377412838857047,90.66707493576982,35.13050593208782,83.90945042956498,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_073,1.145663382660985,14.5663382660985,92.7216058772402,39.66616664393836,88.66793945179326,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_074,1.146951809350949,14.695180935094898,92.92437148138035,40.10473203327424,89.19514523387426,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_075,1.1493756134691753,14.937561346917526,93.1410759457904,40.52966043911087,89.71335060684576,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_076,1.152239283119928,15.223928311992797,93.34203714794259,40.94886131187781,90.19419064502931,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_077,1.158205124801641,15.820512480164094,93.54266406359207,41.36397108959498,90.67912177826265,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_078,1.1631042331894912,16.31042331894912,93.71568749129277,41.778535387972184,91.12259648165826,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_079,1.1692184608030654,16.921846080306537,93.87938756837549,42.15737078958134,91.54807036683485,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_080,1.1781818094012098,17.818180940120975,94.03678128377486,42.55202509204964,91.98609027683077,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_081,1.1876551006286604,18.765510062866042,94.18454613811454,42.8673121505523,92.36928951315969,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_082,1.1932235872732182,19.32235872732182,94.33164672926623,43.27969453156962,92.76203463793809,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_083,1.2027152534459704,20.27152534459704,94.47444890354227,43.68334924314742,93.19214509750444,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_084,1.2121588408297932,21.21588408297932,94.61089655034733,44.00272739669985,93.62416473476067,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_085,1.2184369203337158,21.843692033371575,94.73569518367418,44.319923632892404,93.99972726033002,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_086,1.2300946038589766,23.00946038589766,94.85521831083236,44.6128460384563,94.30710486840312,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_087,1.2474729542559246,24.747295425592462,94.96862186473753,44.865948452202375,94.56457111686895,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_088,1.2615020237513934,26.150202375139344,95.08048533693963,45.1416882585572,94.80130915041592,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_089,1.2674830485403141,26.748304854031414,95.188571351458,45.41415518887222,95.01159143597437,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_090,1.2754964077764328,27.54964077764328,95.29201380039262,45.69480430928679,95.21696440747307,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_091,1.2801321058164092,28.013210581640923,95.38419048086358,45.91599618164462,95.43106504841128,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_092,1.2871435098242026,28.714350982420257,95.46702473705237,46.15764352925133,95.59879994545206,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
Chronos2-Synth,ExtraTrees,dense_093,1.302781735236268,30.278173523626805,95.53748735666186,46.31665075685258,95.745533887904,97,366650,logs/experiments/master_recompute/context_selection_reviewer_followups/fronts/chronos2_synth/full_score/real_evaluation.json,True,True
