wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
13.447142206132412,11.34284782409668,2.085204012691974,1.0,Chronos2-Small,chronos2,2048,48,32,32,2,5,nn_module_forward_detailed,0.8435136365943915,complete,0.5510720014572144,0.3092159926891327,0.391072005033493,9.782272338867188,0.0460800006985664,0.0163839999586343,0.2468475084751844,0.8624176653490656
39.80701602995396,37.26233673095703,2.5796170085668564,1.0,Chronos2-Small,chronos2,8192,48,32,32,2,5,nn_module_forward_detailed,0.9360746031030784,complete,0.5539839863777161,0.187391996383667,1.0036799907684326,35.16313552856445,0.0511999987065792,0.0184320006519556,0.2784618828445673,0.9436642629916284
11.795935221016409,9.61520004272461,2.1775785610079765,1.0,Chronos2-Small,chronos2,128,480,32,32,2,5,nn_module_forward_detailed,0.8151282507548484,complete,0.4615359902381897,0.2672640085220337,0.2684800028800964,7.968768119812012,0.1751040071249008,0.0606720000505447,0.4120323732495308,0.828767793119564
11.50935050100088,9.38982391357422,2.1169890090823174,1.0,Chronos2-Small,chronos2,512,480,32,32,2,5,nn_module_forward_detailed,0.8158430758327898,complete,0.4505600035190582,0.26009601354599,0.2559999972581863,7.792640209197998,0.1720319986343383,0.0602880008518695,0.3995199613273144,0.8299026990200229
15.203969553112984,12.822015762329102,2.38537360727787,1.0,Chronos2-Small,chronos2,2048,480,32,32,2,5,nn_module_forward_detailed,0.8433334279930742,complete,0.5490880012512207,0.3122560083866119,0.3880960047245025,11.21894359588623,0.0942080020904541,0.019455999135971,0.2449278142303228,0.8749750276276625
41.70448146760464,38.8061752319336,2.8996906355023384,1.0,Chronos2-Small,chronos2,8192,480,32,32,2,5,nn_module_forward_detailed,0.93050372205389,complete,0.5550400018692017,0.1863680034875869,1.0055680125951767,36.65203094482422,0.1044479981064796,0.0215039998292922,0.2832963168621063,0.9444896521176164
11.53532974421978,9.421343803405762,2.1139859408140182,1.0,Chronos2-Small,chronos2,128,720,32,32,2,5,nn_module_forward_detailed,0.8167381437991998,complete,0.455808013677597,0.2652159929275512,0.273183986544609,7.789567947387695,0.1902080029249191,0.0593920014798641,0.3887678571045398,0.82680009454403
11.471660807728767,9.331583976745604,2.104750521481037,1.0,Chronos2-Small,chronos2,512,720,32,32,2,5,nn_module_forward_detailed,0.8134466432670905,complete,0.4487999975681305,0.26009601354599,0.2592960000038147,7.776256084442139,0.1812479943037033,0.0593920014798641,0.3458555154502392,0.8333264860307362
16.25900436192751,13.739328384399414,2.3796696588397026,1.0,Chronos2-Small,chronos2,2048,720,32,32,2,5,nn_module_forward_detailed,0.8450288885198757,complete,0.5471360087394714,0.3133440017700195,0.3870079964399338,11.98374366760254,0.158720001578331,0.0215039998292922,0.2423041611909866,0.8722219407179839
42.88760479539633,39.89446258544922,3.016960583627224,1.0,Chronos2-Small,chronos2,8192,720,32,32,2,5,nn_module_forward_detailed,0.9302096206065488,complete,0.5545920133590698,0.1884160041809082,1.009663999080658,37.64326477050781,0.1720319986343383,0.0245760008692741,0.279104121029377,0.9435711708079886
