cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
BizITObsApp/tmedium,384,6.346308640782746,2.6914183385868085,2.3579792668407773,7489081344.0,cell,False,False
BizITObsApp/tmedium,512,4.360903333050538,2.6914183385868085,1.6202993308503393,8435306496.0,cell,False,True
BizITObsApp/tmedium,768,2.0075973911704725,2.6914183385868085,0.7459254335855525,10334834688.0,cell,False,True
BizITObsApp/tmedium,1024,1.8241567508093828,2.6914183385868085,0.6777678239969185,12243800064.0,cell,False,True
BizITObsApp/tmedium,1536,2.047390685067945,2.6914183385868085,0.7607106839225057,16090042368.0,cell,False,False
BizITObsApp/tmedium,2048,2.09426679093186,2.6914183385868085,0.7781275622991792,19974033408.0,cell,False,False
BizITObsApp/tmedium,2560,2.050209823990981,2.6914183385868085,0.7617581386725228,23895773184.0,cell,False,False
BizITObsApp/tmedium,3072,2.015627340445249,2.6914183385868085,0.7489089717296052,27855261696.0,cell,False,False
BizITObsApp/tmedium,4096,1.850263172183807,2.6914183385868085,0.6874676989662375,35887484928.0,cell,False,False
BizITObsApp/tmedium,6144,1.6819514234454767,2.6914183385868085,0.6249312488257118,52404916224.0,cell,False,True
BizITObsApp/tmedium,8192,1.6462853681441434,2.6914183385868085,0.61167947938133,69526327296.0,cell,False,True
BizITObsApp/tlong,native,2.948638892745138,3.2063450561622804,0.9196261915348579,69994856448.0,cell,True,False
BizITObsApp/tlong,32,7.314852411024694,3.2063450561622804,2.281367813787311,7194857472.0,cell,False,True
BizITObsApp/tlong,48,7.281711075033989,3.2063450561622804,2.2710316411639027,7312896000.0,cell,False,True
BizITObsApp/tlong,64,7.256279026055523,3.2063450561622804,2.2630998532455724,7430971392.0,cell,False,True
BizITObsApp/tlong,96,7.257597514827468,3.2063450561622804,2.263511065622547,7667232768.0,cell,False,False
BizITObsApp/tlong,128,7.56872166429765,3.2063450561622804,2.3605449606090616,7903641600.0,cell,False,False
BizITObsApp/tlong,192,9.478655132197552,3.2063450561622804,2.956218050824102,8376901632.0,cell,False,False
BizITObsApp/tlong,256,7.427835317567628,3.2063450561622804,2.316605102526959,8850751488.0,cell,False,False
BizITObsApp/tlong,384,7.035490921364975,3.2063450561622804,2.194240107702523,9800220672.0,cell,False,True
BizITObsApp/tlong,512,3.3165888013075455,3.2063450561622804,1.0343829947227257,10752049152.0,cell,False,True
BizITObsApp/tlong,768,2.9893875673594827,3.2063450561622804,0.9323349530376256,12662784000.0,cell,False,True
BizITObsApp/tlong,1024,2.8443704092658035,3.2063450561622804,0.8871067709319691,14582956032.0,cell,False,True
BizITObsApp/tlong,1536,3.023070597967992,3.2063450561622804,0.9428400702407083,18451611648.0,cell,False,False
BizITObsApp/tlong,2048,3.0654004874018876,3.2063450561622804,0.9560419835383871,22358016000.0,cell,False,False
BizITObsApp/tlong,2560,3.0682643566556425,3.2063450561622804,0.9569351716399767,26302169088.0,cell,False,False
BizITObsApp/tlong,3072,3.083107353878597,3.2063450561622804,0.9615644292410661,30284070912.0,cell,False,False
BizITObsApp/tlong,4096,3.086735103539768,3.2063450561622804,0.9626958575800711,38361120768.0,cell,False,False
