label,normalized_mase,flops_saved_pct,source
Full/native,0.709000669052374,0.0,logs/experiments/master_recompute/window_ablation_gifteval/FlowState-R1/strategy_comparison_v4_oracle_refresh/comparison.csv
Unconstrained oracle,0.6964589286527888,37.26499475898799,logs/experiments/master_recompute/window_ablation_gifteval/FlowState-R1/strategy_comparison_v4_oracle_refresh/comparison.csv
