label,normalized_mase,flops_saved_pct,source
Full/native,0.7377783513106547,0.0,logs/experiments/master_recompute/window_ablation_gifteval/Moirai2-Small/strategy_comparison_v4_oracle_refresh/comparison.csv
Unconstrained oracle,0.7137656444007185,51.98479652038104,logs/experiments/master_recompute/window_ablation_gifteval/Moirai2-Small/strategy_comparison_v4_oracle_refresh/comparison.csv
