cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
JenaWeather-10T/tshort,native,0.2891731529245971,0.7428874675800381,0.3892556619195381,64674164736.0,cell,True,True
JenaWeather-10T/tshort,32,0.4024171453636278,0.7428874675800381,0.5416932751261843,704987136.0,cell,False,True
JenaWeather-10T/tshort,48,0.40781099917006897,0.7428874675800381,0.5489539357804979,821035008.0,cell,False,False
JenaWeather-10T/tshort,64,0.37217857309721103,0.7428874675800381,0.5009891663801864,937119744.0,cell,False,True
JenaWeather-10T/tshort,96,0.3688479248839407,0.7428874675800381,0.4965057844971672,1169399808.0,cell,False,True
JenaWeather-10T/tshort,128,0.3642616288731875,0.7428874675800381,0.4903321765001269,1401827328.0,cell,False,True
JenaWeather-10T/tshort,192,0.3520016775485253,0.7428874675800381,0.4738290695563537,1867124736.0,cell,False,True
JenaWeather-10T/tshort,256,0.3436179636070935,0.7428874675800381,0.4625437614749806,2333011968.0,cell,False,True
JenaWeather-10T/tshort,384,0.312685545235819,0.7428874675800381,0.4209056672532041,3266555904.0,cell,False,True
JenaWeather-10T/tshort,512,0.307091814581994,0.7428874675800381,0.4133759525952808,4202459136.0,cell,False,True
JenaWeather-10T/tshort,768,0.3224104625340798,0.7428874675800381,0.43399636769258537,6081343488.0,cell,False,False
JenaWeather-10T/tshort,1024,0.3124864401433681,0.7428874675800381,0.4206376521080578,7969665024.0,cell,False,False
JenaWeather-10T/tshort,1536,0.3047478589371596,0.7428874675800381,0.41022075648937545,11774619648.0,cell,False,True
JenaWeather-10T/tshort,2048,0.3041512542563278,0.7428874675800381,0.40941766758712855,15617323008.0,cell,False,True
JenaWeather-10T/tshort,2560,0.30768257689318584,0.7428874675800381,0.41417117709020496,19497775104.0,cell,False,False
JenaWeather-10T/tshort,3072,0.3048865796501264,0.7428874675800381,0.41040748828795953,23415975936.0,cell,False,False
JenaWeather-10T/tshort,4096,0.29653985909537384,0.7428874675800381,0.39917197696355655,31365623808.0,cell,False,True
JenaWeather-10T/tshort,6144,0.2929768049870698,0.7428874675800381,0.3943757537617966,47717904384.0,cell,False,True
